FIPS,State,Year,Month,Employable Population,Employed,Unemployed
10,Delaware,2020,9,"495,306","454,912","40,394"
11,District of Columbia,2020,9,"396,750","362,274","34,476"
12,Florida,2020,9,"10,143,475","9,373,616","769,859"
13,Georgia,2020,9,"4,945,161","4,628,421","316,740"
15,Hawaii,2020,9,"612,768","520,224","92,544"
16,Idaho,2020,9,"918,644","862,341","56,303"
17,Illinois,2020,9,"6,392,549","5,740,445","652,104"
18,Indiana,2020,9,"3,336,535","3,128,254","208,281"
19,Iowa,2020,9,"1,612,751","1,536,187","76,564"
20,Kansas,2020,9,"1,475,696","1,387,968","87,728"
21,Kentucky,2020,9,"1,925,252","1,817,329","107,923"
22,Louisiana,2020,9,"2,095,056","1,924,727","170,329"
23,Maine,2020,9,"681,209","639,836","41,373"
24,Maryland,2020,9,"3,067,839","2,848,464","219,375"
25,Massachusetts,2020,9,"3,789,576","3,424,166","365,410"
26,Michigan,2020,9,"4,890,716","4,474,192","416,524"
27,Minnesota,2020,9,"3,055,452","2,872,689","182,763"
28,Mississippi,2020,9,"1,296,003","1,204,207","91,796"
29,Missouri,2020,9,"3,011,046","2,864,995","146,051"
30,Montana,2020,9,"534,614","506,500","28,114"
31,Nebraska,2020,9,"1,033,570","997,237","36,333"
32,Nevada,2020,9,"1,520,357","1,328,650","191,707"
33,New Hampshire,2020,9,"741,739","697,226","44,513"
34,New Jersey,2020,9,"4,349,416","4,056,187","293,229"
35,New Mexico,2020,9,"952,327","862,766","89,561"
36,New York,2020,9,"9,134,041","8,249,391","884,650"
37,North Carolina,2020,9,"4,914,985","4,558,033","356,952"
38,North Dakota,2020,9,"396,309","379,040","17,269"
39,Ohio,2020,9,"5,643,105","5,171,583","471,522"
40,Oklahoma,2020,9,"1,880,260","1,780,447","99,813"
41,Oregon,2020,9,"2,058,880","1,893,832","165,048"
42,Pennsylvania,2020,9,"6,365,388","5,847,307","518,081"
44,Rhode Island,2020,9,"561,004","501,990","59,014"
45,South Carolina,2020,9,"2,390,306","2,268,821","121,485"
46,South Dakota,2020,9,"463,131","444,072","19,059"
47,Tennessee,2020,9,"3,322,510","3,111,552","210,958"
48,Texas,2020,9,"14,214,922","13,029,836","1,185,086"
49,Utah,2020,9,"1,663,385","1,580,574","82,811"
50,Vermont,2020,9,"321,693","308,140","13,553"
51,Virginia,2020,9,"4,279,495","4,015,630","263,865"
53,Washington,2020,9,"3,901,444","3,598,066","303,378"
54,West Virginia,2020,9,"773,715","707,166","66,549"
55,Wisconsin,2020,9,"3,137,058","2,967,674","169,384"
56,Wyoming,2020,9,"294,960","276,990","17,970"
